pricing_id,route_id,fuel_surcharge_usd,port_charge_usd,demand_factor,risk_surcharge_usd,target_margin_percent
P06981,RB06981,90.0,95.0,0.95,55.0,13.0
P06982,RB06982,95.0,60.0,0.95,35.0,13.0
P06983,RB06983,95.0,60.0,0.95,40.0,13.0
P06984,RB06984,100.0,65.0,0.95,45.0,13.0
P06985,RB06985,110.0,100.0,1.05,45.0,13.0
P06986,RB06986,110.0,100.0,1.05,50.0,13.0
P06987,RB06987,115.0,100.0,1.05,55.0,14.0
P06988,RB06988,90.0,60.0,1.0,80.0,13.0
P06989,RB06989,90.0,60.0,1.0,85.0,14.0
P06990,RB06990,95.0,60.0,1.0,90.0,14.0
P06991,RB06991,110.0,65.0,1.05,65.0,13.0
P06992,RB06992,110.0,65.0,1.05,70.0,13.0
P06993,RB06993,95.0,100.0,1.1,90.0,14.0
P06994,RB06994,95.0,105.0,1.1,95.0,15.0
P06995,RB06995,95.0,105.0,1.1,100.0,15.0
P06996,RB06996,90.0,100.0,1.05,65.0,13.0
P06997,RB06997,90.0,100.0,1.05,70.0,13.0
P06998,RB06998,90.0,100.0,1.05,75.0,14.0
P06999,RB06999,110.0,55.0,0.95,65.0,13.0
P07000,RB07000,140.0,105.0,1.05,50.0,13.0
P07001,RB07001,140.0,105.0,1.05,55.0,14.0
P07002,RB07002,140.0,110.0,1.05,60.0,14.0
P07003,RB07003,145.0,110.0,1.05,65.0,14.0
P07004,RB07004,100.0,70.0,0.95,70.0,13.0
P07005,RB07005,100.0,70.0,0.95,75.0,14.0
P07006,RB07006,90.0,55.0,1.1,85.0,14.0
P07007,RB07007,90.0,55.0,1.1,90.0,14.0
P07008,RB07008,95.0,55.0,1.1,95.0,15.0
P07009,RB07009,95.0,55.0,1.1,100.0,15.0
P07010,RB07010,120.0,50.0,1.1,70.0,13.0
P07011,RB07011,120.0,55.0,1.1,75.0,14.0
P07012,RB07012,75.0,70.0,1.1,50.0,13.0
P07013,RB07013,75.0,70.0,1.1,55.0,14.0
P07014,RB07014,75.0,70.0,1.1,60.0,14.0
P07015,RB07015,115.0,75.0,1.05,85.0,14.0
P07016,RB07016,115.0,80.0,1.05,90.0,14.0
P07017,RB07017,120.0,80.0,1.05,95.0,14.0
P07018,RB07018,95.0,135.0,1.0,50.0,13.0
P07019,RB07019,100.0,140.0,1.0,55.0,13.0
P07020,RB07020,100.0,140.0,1.0,60.0,13.0
P07021,RB07021,100.0,145.0,1.0,65.0,13.0
P07022,RB07022,100.0,55.0,0.95,75.0,13.0
P07023,RB07023,100.0,55.0,0.95,80.0,13.0
P07024,RB07024,100.0,55.0,0.95,85.0,14.0
P07025,RB07025,100.0,55.0,0.95,90.0,14.0
P07026,RB07026,120.0,110.0,1.05,55.0,14.0
P07027,RB07027,85.0,75.0,1.1,45.0,13.0
P07028,RB07028,85.0,75.0,1.1,55.0,14.0
P07029,RB07029,140.0,80.0,1.0,40.0,12.0
P07030,RB07030,140.0,80.0,1.0,45.0,13.0
P07031,RB07031,140.0,80.0,1.0,50.0,13.0
P07032,RB07032,125.0,75.0,0.95,55.0,12.0
P07033,RB07033,125.0,75.0,0.95,65.0,13.0
P07034,RB07034,140.0,90.0,0.95,55.0,13.0
P07035,RB07035,140.0,95.0,0.95,60.0,13.0
P07036,RB07036,140.0,95.0,0.95,65.0,13.0
P07037,RB07037,145.0,95.0,0.95,70.0,13.0
P07038,RB07038,115.0,90.0,1.05,90.0,14.0
P07039,RB07039,115.0,95.0,1.05,95.0,15.0
P07040,RB07040,115.0,95.0,1.05,100.0,15.0
P07041,RB07041,130.0,80.0,1.0,50.0,12.0
P07042,RB07042,135.0,80.0,1.0,55.0,13.0
P07043,RB07043,100.0,110.0,1.05,55.0,13.0
P07044,RB07044,100.0,110.0,1.05,55.0,13.0
P07045,RB07045,135.0,115.0,1.1,70.0,13.0
P07046,RB07046,135.0,115.0,1.1,75.0,13.0
P07047,RB07047,95.0,70.0,1.0,45.0,13.0
P07048,RB07048,95.0,70.0,1.0,50.0,13.0
P07049,RB07049,95.0,70.0,1.0,55.0,14.0
P07050,RB07050,95.0,105.0,1.05,85.0,14.0
P07051,RB07051,95.0,105.0,1.05,95.0,15.0
P07052,RB07052,105.0,80.0,1.05,45.0,13.0
P07053,RB07053,105.0,80.0,1.05,50.0,13.0
P07054,RB07054,105.0,80.0,1.05,55.0,13.0
P07055,RB07055,110.0,85.0,1.05,60.0,13.0
P07056,RB07056,85.0,100.0,1.05,35.0,12.0
P07057,RB07057,85.0,100.0,1.05,40.0,12.0
P07058,RB07058,85.0,105.0,1.05,45.0,13.0
P07059,RB07059,115.0,110.0,0.95,25.0,12.0
P07060,RB07060,115.0,115.0,0.95,30.0,12.0
P07061,RB07061,115.0,115.0,0.95,35.0,13.0
P07062,RB07062,145.0,65.0,0.95,50.0,12.0
P07063,RB07063,145.0,65.0,0.95,55.0,13.0
P07064,RB07064,135.0,95.0,1.0,55.0,13.0
P07065,RB07065,135.0,95.0,1.0,60.0,13.0
P07066,RB07066,135.0,95.0,1.0,65.0,13.0
P07067,RB07067,135.0,100.0,1.0,70.0,13.0
P07068,RB07068,145.0,125.0,1.0,40.0,13.0
P07069,RB07069,150.0,125.0,1.0,45.0,13.0
P07070,RB07070,150.0,130.0,1.0,50.0,13.0
P07071,RB07071,150.0,130.0,1.0,55.0,13.0
P07072,RB07072,100.0,105.0,0.95,55.0,13.0
P07073,RB07073,100.0,105.0,0.95,60.0,13.0
P07074,RB07074,100.0,110.0,0.95,65.0,13.0
P07075,RB07075,110.0,115.0,1.05,75.0,14.0
P07076,RB07076,110.0,115.0,1.05,80.0,14.0
P07077,RB07077,110.0,90.0,1.05,95.0,15.0
P07078,RB07078,110.0,90.0,1.05,100.0,15.0
P07079,RB07079,110.0,90.0,1.05,105.0,15.0
P07080,RB07080,120.0,70.0,1.0,75.0,13.0
P07081,RB07081,120.0,70.0,1.0,80.0,13.0
P07082,RB07082,125.0,70.0,1.0,85.0,14.0
P07083,RB07083,80.0,75.0,0.95,75.0,13.0
P07084,RB07084,80.0,75.0,0.95,80.0,13.0
P07085,RB07085,80.0,75.0,0.95,85.0,14.0
P07086,RB07086,105.0,95.0,1.1,70.0,13.0
P07087,RB07087,105.0,95.0,1.1,75.0,14.0
P07088,RB07088,105.0,100.0,1.1,80.0,14.0
P07089,RB07089,125.0,85.0,1.05,85.0,14.0
P07090,RB07090,130.0,85.0,1.05,90.0,14.0
P07091,RB07091,130.0,85.0,1.05,95.0,14.0
P07092,RB07092,110.0,85.0,1.05,75.0,13.0
P07093,RB07093,110.0,90.0,1.05,85.0,14.0
P07094,RB07094,105.0,55.0,1.15,85.0,14.0
P07095,RB07095,105.0,55.0,1.15,90.0,14.0
P07096,RB07096,105.0,55.0,1.15,95.0,15.0
P07097,RB07097,105.0,55.0,1.15,100.0,15.0
P07098,RB07098,100.0,70.0,1.0,45.0,12.0
P07099,RB07099,100.0,70.0,1.0,50.0,12.0
P07100,RB07100,100.0,70.0,1.0,55.0,13.0
P07101,RB07101,100.0,100.0,0.95,80.0,13.0
P07102,RB07102,100.0,100.0,0.95,85.0,14.0
P07103,RB07103,110.0,85.0,1.0,45.0,12.0
P07104,RB07104,110.0,90.0,1.0,50.0,12.0
P07105,RB07105,110.0,90.0,1.0,55.0,13.0
P07106,RB07106,110.0,90.0,1.0,60.0,13.0
P07107,RB07107,90.0,85.0,0.95,25.0,12.0
P07108,RB07108,90.0,90.0,0.95,30.0,12.0
P07109,RB07109,90.0,90.0,0.95,35.0,13.0
P07110,RB07110,95.0,90.0,0.95,40.0,13.0
P07111,RB07111,110.0,70.0,1.05,65.0,13.0
P07112,RB07112,110.0,70.0,1.05,70.0,13.0
P07113,RB07113,95.0,85.0,0.95,35.0,13.0
P07114,RB07114,95.0,85.0,0.95,40.0,13.0
P07115,RB07115,100.0,85.0,0.95,45.0,13.0
P07116,RB07116,100.0,90.0,0.95,50.0,13.0
P07117,RB07117,160.0,130.0,1.1,80.0,14.0
P07118,RB07118,160.0,130.0,1.1,85.0,14.0
P07119,RB07119,160.0,130.0,1.1,90.0,14.0
P07120,RB07120,165.0,135.0,1.1,95.0,14.0
P07121,RB07121,85.0,65.0,1.0,35.0,12.0
P07122,RB07122,85.0,65.0,1.0,40.0,12.0
P07123,RB07123,85.0,65.0,1.0,45.0,13.0
P07124,RB07124,90.0,65.0,1.0,50.0,13.0
P07125,RB07125,90.0,90.0,1.15,65.0,13.0
P07126,RB07126,90.0,90.0,1.15,70.0,13.0
P07127,RB07127,90.0,90.0,1.15,75.0,13.0
P07128,RB07128,115.0,60.0,0.95,35.0,12.0
P07129,RB07129,115.0,60.0,0.95,40.0,12.0
P07130,RB07130,115.0,65.0,0.95,45.0,13.0
P07131,RB07131,120.0,65.0,0.95,50.0,13.0
P07132,RB07132,115.0,65.0,1.05,45.0,12.0
P07133,RB07133,115.0,65.0,1.05,50.0,12.0
P07134,RB07134,105.0,50.0,1.1,95.0,15.0
P07135,RB07135,105.0,50.0,1.1,100.0,15.0
P07136,RB07136,105.0,50.0,1.1,105.0,15.0
P07137,RB07137,105.0,115.0,1.1,55.0,14.0
P07138,RB07138,105.0,115.0,1.1,60.0,14.0
P07139,RB07139,105.0,115.0,1.1,65.0,14.0
P07140,RB07140,105.0,120.0,1.1,70.0,14.0
P07141,RB07141,95.0,50.0,1.0,80.0,13.0
P07142,RB07142,115.0,135.0,1.05,70.0,13.0
P07143,RB07143,115.0,140.0,1.05,75.0,13.0
P07144,RB07144,115.0,140.0,1.05,80.0,13.0
P07145,RB07145,115.0,145.0,1.05,85.0,13.0
P07146,RB07146,90.0,70.0,1.05,55.0,12.0
P07147,RB07147,90.0,75.0,1.05,60.0,12.0
P07148,RB07148,90.0,75.0,1.05,65.0,13.0
P07149,RB07149,90.0,75.0,1.05,70.0,13.0
P07150,RB07150,110.0,50.0,0.9,50.0,12.0
P07151,RB07151,110.0,50.0,0.9,55.0,13.0
P07152,RB07152,110.0,50.0,0.9,60.0,13.0
P07153,RB07153,105.0,95.0,1.05,65.0,13.0
P07154,RB07154,105.0,95.0,1.05,70.0,13.0
P07155,RB07155,110.0,100.0,1.05,75.0,13.0
P07156,RB07156,110.0,100.0,1.05,80.0,13.0
P07157,RB07157,135.0,105.0,1.0,65.0,13.0
P07158,RB07158,135.0,110.0,1.0,70.0,13.0
P07159,RB07159,135.0,110.0,1.0,75.0,13.0
P07160,RB07160,135.0,110.0,1.0,80.0,13.0
P07161,RB07161,85.0,50.0,1.0,35.0,12.0
P07162,RB07162,85.0,50.0,1.0,40.0,12.0
P07163,RB07163,85.0,50.0,1.0,45.0,13.0
P07164,RB07164,90.0,90.0,1.0,95.0,15.0
P07165,RB07165,90.0,95.0,1.0,100.0,15.0
P07166,RB07166,120.0,75.0,1.1,45.0,13.0
P07167,RB07167,120.0,75.0,1.1,50.0,13.0
P07168,RB07168,120.0,75.0,1.1,55.0,14.0
P07169,RB07169,125.0,110.0,0.95,55.0,13.0
P07170,RB07170,125.0,115.0,0.95,60.0,13.0
P07171,RB07171,130.0,115.0,0.95,65.0,13.0
P07172,RB07172,90.0,95.0,1.1,70.0,13.0
P07173,RB07173,145.0,75.0,1.0,90.0,14.0
P07174,RB07174,145.0,80.0,1.0,95.0,15.0
P07175,RB07175,100.0,50.0,1.1,85.0,14.0
P07176,RB07176,105.0,50.0,1.1,90.0,14.0
P07177,RB07177,105.0,50.0,1.1,95.0,15.0
P07178,RB07178,140.0,85.0,1.0,75.0,14.0
P07179,RB07179,145.0,85.0,1.0,75.0,14.0
P07180,RB07180,110.0,90.0,1.0,75.0,13.0
P07181,RB07181,110.0,90.0,1.0,85.0,14.0
P07182,RB07182,125.0,95.0,1.05,70.0,13.0
P07183,RB07183,125.0,95.0,1.05,75.0,14.0
P07184,RB07184,110.0,110.0,1.0,70.0,13.0
P07185,RB07185,115.0,110.0,1.0,75.0,14.0
P07186,RB07186,110.0,60.0,1.1,45.0,13.0
P07187,RB07187,110.0,65.0,1.1,50.0,13.0
P07188,RB07188,110.0,65.0,1.1,55.0,14.0
P07189,RB07189,110.0,65.0,1.1,60.0,14.0
P07190,RB07190,100.0,70.0,1.05,65.0,13.0
P07191,RB07191,105.0,75.0,1.05,70.0,13.0
P07192,RB07192,110.0,95.0,0.95,75.0,13.0
P07193,RB07193,110.0,95.0,0.95,80.0,13.0
P07194,RB07194,110.0,95.0,0.95,85.0,14.0
P07195,RB07195,135.0,105.0,1.0,40.0,12.0
P07196,RB07196,80.0,50.0,0.95,35.0,13.0
P07197,RB07197,85.0,50.0,0.95,40.0,13.0
P07198,RB07198,95.0,50.0,1.05,85.0,14.0
P07199,RB07199,125.0,80.0,1.05,55.0,12.0
P07200,RB07200,130.0,80.0,1.05,65.0,13.0
P07201,RB07201,105.0,60.0,0.95,70.0,13.0
P07202,RB07202,110.0,60.0,0.95,75.0,14.0
P07203,RB07203,100.0,95.0,1.0,55.0,12.0
P07204,RB07204,100.0,100.0,1.0,60.0,12.0
P07205,RB07205,100.0,100.0,1.0,65.0,13.0
P07206,RB07206,110.0,95.0,1.05,80.0,13.0
P07207,RB07207,75.0,45.0,1.05,90.0,14.0
P07208,RB07208,75.0,50.0,1.05,95.0,15.0
P07209,RB07209,110.0,65.0,1.1,90.0,14.0
P07210,RB07210,115.0,65.0,1.1,95.0,15.0
P07211,RB07211,115.0,65.0,1.1,100.0,15.0
P07212,RB07212,115.0,65.0,1.1,105.0,15.0
P07213,RB07213,110.0,95.0,0.95,80.0,13.0
P07214,RB07214,110.0,100.0,0.95,85.0,14.0
P07215,RB07215,110.0,100.0,0.95,90.0,14.0
P07216,RB07216,110.0,100.0,0.95,95.0,14.0
P07217,RB07217,105.0,70.0,1.05,70.0,13.0
P07218,RB07218,105.0,55.0,1.05,45.0,13.0
P07219,RB07219,105.0,55.0,1.05,50.0,13.0
P07220,RB07220,105.0,55.0,1.05,55.0,14.0
P07221,RB07221,105.0,55.0,1.05,60.0,14.0
P07222,RB07222,85.0,80.0,1.0,70.0,13.0
P07223,RB07223,90.0,80.0,1.0,75.0,14.0
P07224,RB07224,90.0,80.0,1.0,80.0,14.0
P07225,RB07225,90.0,85.0,1.0,85.0,14.0
P07226,RB07226,105.0,95.0,1.1,45.0,13.0
P07227,RB07227,105.0,95.0,1.1,50.0,13.0
P07228,RB07228,105.0,95.0,1.1,55.0,14.0
P07229,RB07229,100.0,50.0,1.05,85.0,14.0
P07230,RB07230,100.0,50.0,1.05,95.0,15.0
P07231,RB07231,95.0,115.0,1.05,55.0,14.0
P07232,RB07232,95.0,120.0,1.05,60.0,14.0
P07233,RB07233,95.0,50.0,1.1,45.0,13.0
P07234,RB07234,100.0,50.0,1.1,50.0,13.0
P07235,RB07235,100.0,50.0,1.1,55.0,14.0
P07236,RB07236,100.0,55.0,1.1,60.0,14.0
P07237,RB07237,110.0,90.0,1.0,75.0,14.0
P07238,RB07238,110.0,95.0,1.0,80.0,14.0
P07239,RB07239,110.0,95.0,1.0,85.0,14.0
P07240,RB07240,115.0,95.0,1.0,90.0,14.0
P07241,RB07241,150.0,55.0,1.15,70.0,13.0
P07242,RB07242,155.0,60.0,1.15,75.0,14.0
P07243,RB07243,155.0,60.0,1.15,80.0,14.0
P07244,RB07244,135.0,135.0,1.0,90.0,14.0
P07245,RB07245,135.0,140.0,1.0,95.0,14.0
P07246,RB07246,140.0,140.0,1.0,100.0,14.0
P07247,RB07247,140.0,145.0,1.0,105.0,14.0
P07248,RB07248,95.0,45.0,1.0,45.0,13.0
P07249,RB07249,100.0,50.0,1.0,45.0,13.0
P07250,RB07250,110.0,75.0,1.0,75.0,13.0
P07251,RB07251,110.0,75.0,1.0,85.0,14.0
P07252,RB07252,100.0,60.0,1.0,65.0,13.0
P07253,RB07253,100.0,60.0,1.0,70.0,13.0
P07254,RB07254,100.0,60.0,1.0,75.0,13.0
P07255,RB07255,120.0,110.0,1.05,45.0,13.0
P07256,RB07256,120.0,115.0,1.05,50.0,13.0
P07257,RB07257,120.0,115.0,1.05,55.0,14.0
P07258,RB07258,135.0,70.0,1.1,45.0,13.0
P07259,RB07259,90.0,70.0,0.95,55.0,12.0
P07260,RB07260,100.0,90.0,1.0,70.0,13.0
P07261,RB07261,100.0,90.0,1.0,75.0,14.0
P07262,RB07262,100.0,90.0,1.0,80.0,14.0
P07263,RB07263,100.0,95.0,1.0,85.0,14.0
P07264,RB07264,90.0,85.0,0.95,25.0,12.0
P07265,RB07265,90.0,90.0,0.95,30.0,12.0
P07266,RB07266,90.0,90.0,0.95,35.0,13.0
P07267,RB07267,95.0,90.0,0.95,40.0,13.0
P07268,RB07268,105.0,115.0,1.0,55.0,13.0
P07269,RB07269,105.0,115.0,1.0,60.0,13.0
P07270,RB07270,105.0,120.0,1.0,65.0,13.0
P07271,RB07271,110.0,120.0,1.0,70.0,13.0
P07272,RB07272,80.0,100.0,0.95,75.0,14.0
P07273,RB07273,80.0,105.0,0.95,80.0,14.0
P07274,RB07274,85.0,105.0,0.95,85.0,14.0
P07275,RB07275,110.0,50.0,0.9,50.0,12.0
P07276,RB07276,110.0,50.0,0.9,55.0,13.0
P07277,RB07277,110.0,50.0,0.9,60.0,13.0
P07278,RB07278,110.0,50.0,0.9,65.0,13.0
P07279,RB07279,100.0,70.0,1.0,95.0,15.0
P07280,RB07280,100.0,70.0,1.0,100.0,15.0
P07281,RB07281,105.0,70.0,1.0,105.0,15.0
P07282,RB07282,150.0,55.0,0.95,35.0,12.0
P07283,RB07283,150.0,60.0,0.95,40.0,12.0
P07284,RB07284,155.0,60.0,0.95,45.0,13.0
P07285,RB07285,155.0,60.0,0.95,50.0,13.0
P07286,RB07286,115.0,45.0,0.95,55.0,13.0
P07287,RB07287,115.0,45.0,0.95,60.0,13.0
P07288,RB07288,115.0,45.0,0.95,65.0,13.0
P07289,RB07289,120.0,50.0,0.95,70.0,13.0
P07290,RB07290,115.0,70.0,1.0,30.0,12.0
P07291,RB07291,120.0,70.0,1.0,35.0,13.0
P07292,RB07292,80.0,90.0,1.15,50.0,13.0
P07293,RB07293,80.0,95.0,1.15,55.0,14.0
P07294,RB07294,80.0,95.0,1.15,60.0,14.0
P07295,RB07295,120.0,85.0,1.0,85.0,14.0
P07296,RB07296,125.0,85.0,1.0,85.0,14.0
P07297,RB07297,100.0,60.0,1.15,95.0,15.0
P07298,RB07298,100.0,60.0,1.15,100.0,15.0
P07299,RB07299,100.0,60.0,1.15,105.0,15.0
P07300,RB07300,100.0,65.0,1.15,110.0,15.0
P07301,RB07301,90.0,85.0,1.1,50.0,13.0
P07302,RB07302,90.0,90.0,1.1,55.0,14.0
P07303,RB07303,90.0,55.0,1.1,50.0,13.0
P07304,RB07304,90.0,55.0,1.1,55.0,14.0
P07305,RB07305,105.0,90.0,0.95,35.0,13.0
P07306,RB07306,105.0,90.0,0.95,40.0,13.0
P07307,RB07307,105.0,95.0,0.95,45.0,13.0
P07308,RB07308,110.0,95.0,0.95,50.0,13.0
P07309,RB07309,140.0,65.0,1.0,65.0,13.0
P07310,RB07310,140.0,70.0,1.0,70.0,13.0
P07311,RB07311,145.0,70.0,1.0,75.0,14.0
P07312,RB07312,90.0,80.0,1.1,70.0,13.0
P07313,RB07313,90.0,80.0,1.1,75.0,14.0
P07314,RB07314,100.0,80.0,0.95,65.0,13.0
P07315,RB07315,100.0,85.0,0.95,75.0,14.0
P07316,RB07316,125.0,80.0,1.05,95.0,15.0
P07317,RB07317,130.0,80.0,1.05,100.0,15.0
P07318,RB07318,130.0,85.0,1.05,105.0,15.0
P07319,RB07319,115.0,45.0,1.0,65.0,13.0
P07320,RB07320,120.0,50.0,1.0,70.0,13.0
P07321,RB07321,120.0,50.0,1.0,75.0,14.0
P07322,RB07322,120.0,50.0,1.0,80.0,14.0
P07323,RB07323,105.0,95.0,1.05,90.0,14.0
P07324,RB07324,105.0,95.0,1.05,95.0,15.0
P07325,RB07325,115.0,55.0,0.95,85.0,14.0
P07326,RB07326,115.0,60.0,0.95,90.0,14.0
P07327,RB07327,115.0,60.0,0.95,95.0,14.0
P07328,RB07328,115.0,60.0,0.95,100.0,14.0
P07329,RB07329,115.0,100.0,1.1,95.0,15.0
P07330,RB07330,85.0,115.0,0.9,55.0,13.0
P07331,RB07331,85.0,115.0,0.9,60.0,13.0
P07332,RB07332,85.0,115.0,0.9,65.0,13.0
P07333,RB07333,85.0,120.0,0.9,70.0,13.0
P07334,RB07334,80.0,55.0,1.05,85.0,14.0
P07335,RB07335,80.0,55.0,1.05,90.0,14.0
P07336,RB07336,80.0,55.0,1.05,95.0,15.0
P07337,RB07337,125.0,60.0,0.95,55.0,13.0
P07338,RB07338,120.0,90.0,1.0,95.0,15.0
P07339,RB07339,120.0,90.0,1.0,100.0,15.0
P07340,RB07340,90.0,135.0,0.95,80.0,14.0
P07341,RB07341,90.0,140.0,0.95,85.0,14.0
P07342,RB07342,90.0,140.0,0.95,90.0,14.0
P07343,RB07343,90.0,145.0,0.95,95.0,14.0
P07344,RB07344,95.0,105.0,1.05,45.0,13.0
P07345,RB07345,120.0,85.0,0.95,65.0,13.0
P07346,RB07346,120.0,90.0,0.95,70.0,13.0
P07347,RB07347,125.0,90.0,0.95,75.0,13.0
P07348,RB07348,100.0,80.0,0.95,50.0,12.0
P07349,RB07349,110.0,80.0,1.05,65.0,13.0
P07350,RB07350,115.0,80.0,1.05,70.0,13.0
P07351,RB07351,80.0,45.0,0.95,50.0,12.0
P07352,RB07352,80.0,45.0,0.95,55.0,13.0
P07353,RB07353,90.0,90.0,1.0,80.0,13.0
P07354,RB07354,90.0,90.0,1.0,85.0,14.0
P07355,RB07355,135.0,55.0,0.9,65.0,13.0
P07356,RB07356,140.0,55.0,0.9,70.0,13.0
P07357,RB07357,140.0,55.0,0.9,75.0,14.0
P07358,RB07358,115.0,85.0,1.0,65.0,13.0
P07359,RB07359,115.0,85.0,1.0,75.0,14.0
P07360,RB07360,110.0,60.0,0.95,25.0,12.0
P07361,RB07361,110.0,110.0,0.95,25.0,12.0
P07362,RB07362,115.0,115.0,0.95,30.0,12.0
P07363,RB07363,115.0,115.0,0.95,35.0,13.0
P07364,RB07364,110.0,80.0,1.0,55.0,12.0
P07365,RB07365,110.0,80.0,1.0,60.0,12.0
P07366,RB07366,110.0,85.0,1.0,65.0,13.0
P07367,RB07367,110.0,85.0,1.0,70.0,13.0
P07368,RB07368,100.0,125.0,0.95,40.0,13.0
P07369,RB07369,115.0,105.0,0.95,80.0,13.0
P07370,RB07370,120.0,105.0,0.95,85.0,14.0
P07371,RB07371,115.0,70.0,1.05,85.0,14.0
P07372,RB07372,115.0,70.0,1.05,90.0,14.0
P07373,RB07373,115.0,70.0,1.05,95.0,14.0
P07374,RB07374,90.0,110.0,0.95,75.0,14.0
P07375,RB07375,90.0,110.0,0.95,80.0,14.0
P07376,RB07376,95.0,115.0,0.95,85.0,14.0
P07377,RB07377,120.0,105.0,0.95,75.0,14.0
P07378,RB07378,120.0,110.0,0.95,80.0,14.0
P07379,RB07379,120.0,110.0,0.95,85.0,14.0
P07380,RB07380,120.0,115.0,0.95,90.0,14.0
P07381,RB07381,135.0,80.0,0.95,80.0,13.0
P07382,RB07382,140.0,85.0,0.95,85.0,14.0
P07383,RB07383,140.0,85.0,0.95,90.0,14.0
P07384,RB07384,140.0,85.0,0.95,95.0,14.0
P07385,RB07385,90.0,90.0,0.9,35.0,13.0
P07386,RB07386,90.0,95.0,0.9,40.0,13.0
P07387,RB07387,95.0,95.0,0.9,45.0,13.0
P07388,RB07388,95.0,95.0,0.9,50.0,13.0
P07389,RB07389,150.0,85.0,0.95,80.0,13.0
P07390,RB07390,150.0,85.0,0.95,85.0,14.0
P07391,RB07391,150.0,90.0,0.95,90.0,14.0
P07392,RB07392,110.0,135.0,1.0,85.0,14.0
P07393,RB07393,110.0,140.0,1.0,90.0,14.0
P07394,RB07394,95.0,60.0,1.1,85.0,14.0
P07395,RB07395,95.0,60.0,1.1,90.0,14.0
P07396,RB07396,95.0,65.0,1.1,95.0,15.0
P07397,RB07397,125.0,45.0,1.05,70.0,13.0
P07398,RB07398,130.0,50.0,1.05,75.0,14.0
P07399,RB07399,130.0,50.0,1.05,80.0,14.0
P07400,RB07400,130.0,50.0,1.05,85.0,14.0
P07401,RB07401,100.0,60.0,1.0,80.0,13.0
P07402,RB07402,100.0,60.0,1.0,85.0,14.0
P07403,RB07403,105.0,115.0,1.05,40.0,12.0
P07404,RB07404,105.0,115.0,1.05,45.0,13.0
P07405,RB07405,100.0,60.0,1.05,65.0,13.0
P07406,RB07406,100.0,65.0,1.05,70.0,13.0
P07407,RB07407,105.0,95.0,1.0,45.0,13.0
P07408,RB07408,105.0,95.0,1.0,50.0,13.0
P07409,RB07409,110.0,95.0,1.0,55.0,13.0
P07410,RB07410,110.0,100.0,1.0,60.0,13.0
P07411,RB07411,110.0,75.0,1.0,65.0,13.0
P07412,RB07412,115.0,75.0,1.0,70.0,13.0
P07413,RB07413,115.0,75.0,1.0,75.0,14.0
P07414,RB07414,120.0,75.0,1.0,95.0,15.0
P07415,RB07415,120.0,75.0,1.0,100.0,15.0
P07416,RB07416,120.0,75.0,1.0,105.0,15.0
P07417,RB07417,120.0,75.0,1.0,110.0,15.0
P07418,RB07418,105.0,75.0,1.0,90.0,14.0
P07419,RB07419,135.0,60.0,0.9,70.0,13.0
P07420,RB07420,135.0,60.0,0.9,75.0,14.0
P07421,RB07421,140.0,65.0,0.9,80.0,14.0
P07422,RB07422,140.0,65.0,0.9,85.0,14.0
P07423,RB07423,115.0,65.0,1.0,75.0,13.0
P07424,RB07424,120.0,65.0,1.0,80.0,13.0
P07425,RB07425,120.0,65.0,1.0,85.0,14.0
P07426,RB07426,90.0,80.0,1.0,55.0,14.0
P07427,RB07427,90.0,85.0,1.0,60.0,14.0
P07428,RB07428,95.0,85.0,1.0,65.0,14.0
P07429,RB07429,90.0,80.0,1.1,70.0,13.0
P07430,RB07430,90.0,80.0,1.1,75.0,14.0
P07431,RB07431,90.0,80.0,1.1,80.0,14.0
P07432,RB07432,120.0,90.0,1.05,40.0,12.0
P07433,RB07433,100.0,115.0,1.15,55.0,14.0
P07434,RB07434,100.0,115.0,1.15,60.0,14.0
P07435,RB07435,100.0,115.0,1.15,65.0,14.0
P07436,RB07436,100.0,120.0,1.15,70.0,14.0
P07437,RB07437,90.0,60.0,1.05,45.0,13.0
P07438,RB07438,90.0,60.0,1.05,50.0,13.0
P07439,RB07439,90.0,60.0,1.05,55.0,14.0
P07440,RB07440,85.0,50.0,1.05,80.0,13.0
P07441,RB07441,85.0,55.0,1.05,85.0,14.0
P07442,RB07442,85.0,55.0,1.05,90.0,14.0
P07443,RB07443,85.0,55.0,1.05,95.0,14.0
P07444,RB07444,95.0,135.0,1.0,50.0,13.0
P07445,RB07445,100.0,140.0,1.0,55.0,13.0
P07446,RB07446,100.0,140.0,1.0,60.0,13.0
P07447,RB07447,100.0,145.0,1.0,65.0,13.0
P07448,RB07448,120.0,50.0,1.0,55.0,12.0
P07449,RB07449,120.0,55.0,1.0,65.0,13.0
P07450,RB07450,115.0,60.0,0.95,35.0,12.0
P07451,RB07451,115.0,60.0,0.95,40.0,12.0
P07452,RB07452,115.0,65.0,0.95,45.0,13.0
P07453,RB07453,145.0,50.0,0.95,30.0,12.0
P07454,RB07454,145.0,55.0,0.95,35.0,13.0
P07455,RB07455,150.0,55.0,0.95,40.0,13.0
P07456,RB07456,120.0,105.0,1.15,90.0,14.0
P07457,RB07457,120.0,110.0,1.15,95.0,15.0
P07458,RB07458,120.0,110.0,1.15,100.0,15.0
P07459,RB07459,110.0,45.0,1.0,95.0,15.0
P07460,RB07460,110.0,50.0,1.0,100.0,15.0
