route_id,route_number,origin,origin_country,origin_latitude,origin_longitude,destination,destination_country,destination_latitude,destination_longitude,cargo_type,route_name,route,route_sequence,intermediate_ports,transit_days,distance_nm,transshipments,freight_cost_usd,fuel_surcharge_usd,port_handling_usd,estimated_total_cost_usd,vessel_type,service_frequency,available_capacity_teu,route_availability,estimated_co2_kg,port_calls,weather_risk,congestion_level,route_score,cargo_subtype
RB06879,6879,Melbourne,Australia,-37.8136,144.9631,Vancouver,Canada,49.2827,-123.1207,Bulk,Bulk Service Melbourne - Vancouver - Alternative 3,Melbourne → Vancouver | Bulk Alternative 3,Melbourne -> Vancouver,Direct,10,4784,0,2002.0,260.0,558.0,2820.0,Post-Panamax Container Ship,3 sailings/week,11220,Available,99679.0,2,Elevated,High,76.96,Edible Oils
RB06880,6880,Melbourne,Australia,-37.8136,144.9631,Vancouver,Canada,49.2827,-123.1207,Bulk,Bulk Service Melbourne - Vancouver - Alternative 4,Melbourne → Vancouver | Bulk Alternative 4,Melbourne -> Vancouver,Direct,12,4884,1,2042.04,265.2,569.16,2876.4,Post-Panamax Container Ship,3 sailings/week,11220,Available,101672.58,2,Elevated,High,78.5,Liquefied Gas
RB06881,6881,Melbourne,Australia,-37.8136,144.9631,Busan,South Korea,35.1796,129.0756,Bulk,Bulk Service Melbourne - Busan - Alternative 4,Melbourne → Busan | Bulk Alternative 4,Melbourne -> Busan,Direct,12,5982,1,1284.0,245.0,406.0,1935.0,Feeder + Mainline,Weekly,19936,Available,56387.0,2,Moderate,Moderate,87.12,Grain
RB06882,6882,Kochi,India,9.9312,76.2673,Colombo,Sri Lanka,6.9271,79.8612,Bulk,Bulk Service Melbourne - Santos - Alternative 1,Melbourne → Santos | Bulk Alternative 1,Melbourne -> Santos,Direct Pacific,10,4305,2,1860.0,237.0,681.0,2778.0,Container Ship,Daily,19630,Limited,56633.0,4,Low,Moderate,68.72,Coal
RB06883,6883,Kochi,India,9.9312,76.2673,Colombo,Sri Lanka,6.9271,79.8612,Bulk,Bulk Service Melbourne - Santos - Alternative 2,Melbourne → Santos | Bulk Alternative 2,Melbourne -> Santos,Direct Pacific,11,4405,3,1897.2,241.74,694.62,2833.56,Container Ship,Daily,19630,Limited,57765.66,4,Low,Moderate,70.09,Iron Ore
RB06884,6884,Kochi,India,9.9312,76.2673,Colombo,Sri Lanka,6.9271,79.8612,Bulk,Bulk Service Melbourne - Santos - Alternative 3,Melbourne → Santos | Bulk Alternative 3,Melbourne -> Santos,Direct Pacific,12,4505,4,1934.4,246.48,708.24,2889.12,Container Ship,Daily,19630,Limited,58898.32,4,Low,Moderate,71.47,Steel
RB06885,6885,Kochi,India,9.9312,76.2673,Colombo,Sri Lanka,6.9271,79.8612,Bulk,Bulk Service Melbourne - Santos - Alternative 4,Melbourne → Santos | Bulk Alternative 4,Melbourne -> Santos,Direct Pacific,13,4605,5,1971.6,251.22,721.86,2944.68,Container Ship,Daily,19630,Limited,60030.98,4,Low,Moderate,72.84,Cement
RB06886,6886,Melbourne,Australia,-37.8136,144.9631,Valencia,Spain,39.4699,-0.3763,Bulk,Bulk Service Melbourne - Valencia - Alternative 4,Melbourne → Valencia | Bulk Alternative 4,Melbourne -> Valencia,Suez Canal,11,7276,1,2412.0,329.0,646.0,3387.0,Panamax Container Ship,3 sailings/week,12889,Available,95126.0,4,Moderate,Moderate,71.78,Fertilizer
RB06887,6887,Buenos Aires,Argentina,-34.6037,-58.3816,Istanbul,Türkiye,41.0082,28.9784,Bulk,Bulk Service Melbourne - Istanbul - Alternative 1,Melbourne → Istanbul | Bulk Alternative 1,Melbourne -> Istanbul,East Asia Hub,17,8746,2,3504.0,678.0,261.0,4443.0,Panamax Container Ship,Daily,9082,Available,105466.0,4,Low,High,61.01,Petroleum
RB06888,6888,Buenos Aires,Argentina,-34.6037,-58.3816,Istanbul,Türkiye,41.0082,28.9784,Bulk,Bulk Service Melbourne - Istanbul - Alternative 2,Melbourne → Istanbul | Bulk Alternative 2,Melbourne -> Istanbul,East Asia Hub,18,8846,3,3574.08,691.56,266.22,4531.86,Panamax Container Ship,Daily,9082,Available,107575.32,4,Low,High,62.23,Chemicals
RB06889,6889,Buenos Aires,Argentina,-34.6037,-58.3816,Istanbul,Türkiye,41.0082,28.9784,Bulk,Bulk Service Melbourne - Istanbul - Alternative 3,Melbourne → Istanbul | Bulk Alternative 3,Melbourne -> Istanbul,East Asia Hub,19,8946,4,3644.16,705.12,271.44,4620.72,Panamax Container Ship,Daily,9082,Available,109684.64,4,Low,High,63.45,Edible Oils
RB06890,6890,Buenos Aires,Argentina,-34.6037,-58.3816,Istanbul,Türkiye,41.0082,28.9784,Bulk,Bulk Service Melbourne - Istanbul - Alternative 4,Melbourne → Istanbul | Bulk Alternative 4,Melbourne -> Istanbul,East Asia Hub,20,9046,5,3714.24,718.68,276.66,4709.58,Panamax Container Ship,Daily,9082,Available,111793.96,4,Low,High,64.67,Liquefied Gas
RB06891,6891,Melbourne,Australia,-37.8136,144.9631,Mombasa,Kenya,-4.0435,39.6682,Bulk,Bulk Service Melbourne - Mombasa - Alternative 2,Melbourne → Mombasa | Bulk Alternative 2,Melbourne -> Mombasa,Panama Canal,15,7529,1,2381.0,406.0,460.0,3247.0,Container Ship,Weekly,9513,Available,89000.0,3,Low,Low,67.68,Grain
RB06892,6892,Melbourne,Australia,-37.8136,144.9631,Mombasa,Kenya,-4.0435,39.6682,Bulk,Bulk Service Melbourne - Mombasa - Alternative 3,Melbourne → Mombasa | Bulk Alternative 3,Melbourne -> Mombasa,Panama Canal,16,7629,2,2428.62,414.12,469.2,3311.94,Container Ship,Weekly,9513,Available,90780.0,3,Low,Low,69.03,Coal
RB06893,6893,Melbourne,Australia,-37.8136,144.9631,Mombasa,Kenya,-4.0435,39.6682,Bulk,Bulk Service Melbourne - Mombasa - Alternative 4,Melbourne → Mombasa | Bulk Alternative 4,Melbourne -> Mombasa,Panama Canal,17,7729,3,2476.24,422.24,478.4,3376.88,Container Ship,Weekly,9513,Available,92560.0,3,Low,Low,70.39,Iron Ore
RB06894,6894,Melbourne,Australia,-37.8136,144.9631,Dubai,UAE,25.2048,55.2708,Bulk,Bulk Service Melbourne - Dubai - Alternative 2,Melbourne → Dubai | Bulk Alternative 2,Melbourne -> Dubai,Direct,7,3909,0,1595.0,317.0,369.0,2281.0,Large Container Ship,3 sailings/week,23341,Limited,45918.0,2,Elevated,Low,77.8,Steel
RB06895,6895,Melbourne,Australia,-37.8136,144.9631,Dubai,UAE,25.2048,55.2708,Bulk,Bulk Service Melbourne - Dubai - Alternative 3,Melbourne → Dubai | Bulk Alternative 3,Melbourne -> Dubai,Direct,8,4009,1,1626.9,323.34,376.38,2326.62,Large Container Ship,3 sailings/week,23341,Limited,46836.36,2,Elevated,Low,79.36,Cement
RB06896,6896,Melbourne,Australia,-37.8136,144.9631,Dubai,UAE,25.2048,55.2708,Bulk,Bulk Service Melbourne - Dubai - Alternative 4,Melbourne → Dubai | Bulk Alternative 4,Melbourne -> Dubai,Direct,9,4109,2,1658.8,329.68,383.76,2372.24,Large Container Ship,3 sailings/week,23341,Limited,47754.72,2,Elevated,Low,80.91,Fertilizer
RB06897,6897,Hamburg,Germany,53.5511,9.9937,Piraeus,Greece,37.9838,23.7275,Bulk,Bulk Service Melbourne - Hamburg - Alternative 1,Melbourne → Hamburg | Bulk Alternative 1,Melbourne -> Hamburg,Direct,8,2887,0,819.0,99.0,252.0,1170.0,Post-Panamax Container Ship,Daily,24479,Limited,43611.0,2,Elevated,Low,89.88,Petroleum
RB06898,6898,Hamburg,Germany,53.5511,9.9937,Piraeus,Greece,37.9838,23.7275,Bulk,Bulk Service Melbourne - Hamburg - Alternative 2,Melbourne → Hamburg | Bulk Alternative 2,Melbourne -> Hamburg,Direct,9,2987,1,835.38,100.98,257.04,1193.4,Post-Panamax Container Ship,Daily,24479,Limited,44483.22,2,Elevated,Low,91.68,Chemicals
RB06899,6899,Hamburg,Germany,53.5511,9.9937,Piraeus,Greece,37.9838,23.7275,Bulk,Bulk Service Melbourne - Hamburg - Alternative 3,Melbourne → Hamburg | Bulk Alternative 3,Melbourne -> Hamburg,Direct,10,3087,2,851.76,102.96,262.08,1216.8,Post-Panamax Container Ship,Daily,24479,Limited,45355.44,2,Elevated,Low,93.48,Edible Oils
RB06900,6900,Hamburg,Germany,53.5511,9.9937,Piraeus,Greece,37.9838,23.7275,Bulk,Bulk Service Melbourne - Hamburg - Alternative 4,Melbourne → Hamburg | Bulk Alternative 4,Melbourne -> Hamburg,Direct,11,3187,3,868.14,104.94,267.12,1240.2,Post-Panamax Container Ship,Daily,24479,Limited,46227.66,2,Elevated,Low,95.27,Liquefied Gas
RB06901,6901,Melbourne,Australia,-37.8136,144.9631,Shanghai,China,31.2304,121.4737,Bulk,Bulk Service Melbourne - Shanghai - Alternative 3,Melbourne → Shanghai | Bulk Alternative 3,Melbourne -> Shanghai,Direct,13,6155,0,1001.0,154.0,509.0,1664.0,Panamax Container Ship,Every 2 days,24210,Available,50184.0,2,Elevated,High,85.42,Grain
RB06902,6902,Melbourne,Australia,-37.8136,144.9631,Shanghai,China,31.2304,121.4737,Bulk,Bulk Service Melbourne - Shanghai - Alternative 4,Melbourne → Shanghai | Bulk Alternative 4,Melbourne -> Shanghai,Direct,14,6255,2,1021.02,157.08,519.18,1697.28,Panamax Container Ship,Every 2 days,24210,Available,51187.68,2,Elevated,High,87.13,Coal
RB06903,6903,Melbourne,Australia,-37.8136,144.9631,Durban,South Africa,-29.8587,31.0218,Bulk,Bulk Service Melbourne - Durban - Alternative 3,Melbourne → Durban | Bulk Alternative 3,Melbourne -> Durban,Malacca Strait,20,9371,2,4256.0,591.0,350.0,5197.0,Feeder + Mainline,Every 2 days,17018,Available,159347.0,4,Moderate,Low,51.79,Iron Ore
RB06904,6904,Melbourne,Australia,-37.8136,144.9631,Durban,South Africa,-29.8587,31.0218,Bulk,Bulk Service Melbourne - Durban - Alternative 4,Melbourne → Durban | Bulk Alternative 4,Melbourne -> Durban,Malacca Strait,20,9471,3,4341.12,602.82,357.0,5300.94,Feeder + Mainline,Every 2 days,17018,Available,162533.94,4,Moderate,Low,52.83,Steel
RB06905,6905,Melbourne,Australia,-37.8136,144.9631,Buenos Aires,Argentina,-34.6037,-58.3816,Bulk,Bulk Service Melbourne - Buenos Aires - Alternative 2,Melbourne → Buenos Aires | Bulk Alternative 2,Melbourne -> Buenos Aires,Gulf Hub,9,2777,2,1293.0,234.0,282.0,1809.0,Feeder + Mainline,Every 2 days,22881,Limited,38206.0,4,Elevated,High,73.32,Cement
RB06906,6906,Melbourne,Australia,-37.8136,144.9631,Buenos Aires,Argentina,-34.6037,-58.3816,Bulk,Bulk Service Melbourne - Buenos Aires - Alternative 3,Melbourne → Buenos Aires | Bulk Alternative 3,Melbourne -> Buenos Aires,Gulf Hub,10,2877,3,1318.86,238.68,287.64,1845.18,Feeder + Mainline,Every 2 days,22881,Limited,38970.12,4,Elevated,High,74.79,Fertilizer
RB06907,6907,Melbourne,Australia,-37.8136,144.9631,Buenos Aires,Argentina,-34.6037,-58.3816,Bulk,Bulk Service Melbourne - Buenos Aires - Alternative 4,Melbourne → Buenos Aires | Bulk Alternative 4,Melbourne -> Buenos Aires,Gulf Hub,11,2977,4,1344.72,243.36,293.28,1881.36,Feeder + Mainline,Every 2 days,22881,Limited,39734.24,4,Elevated,High,76.25,Petroleum
RB06908,6908,Melbourne,Australia,-37.8136,144.9631,Auckland,New Zealand,-36.8509,174.7645,Bulk,Bulk Service Melbourne - Auckland - Alternative 4,Melbourne → Auckland | Bulk Alternative 4,Melbourne -> Auckland,Direct,8,4471,1,1833.0,307.0,272.0,2412.0,Container Ship,Daily,11850,Available,59546.0,2,Elevated,Moderate,80.72,Chemicals
RB06909,6909,Melbourne,Australia,-37.8136,144.9631,Felixstowe,UK,51.9638,1.3511,Bulk,Bulk Service Melbourne - Felixstowe - Alternative 2,Melbourne → Felixstowe | Bulk Alternative 2,Melbourne -> Felixstowe,Indian Ocean,7,2446,2,1300.0,242.0,676.0,2218.0,Feeder + Mainline,Weekly,9628,Available,31771.0,4,Low,Low,77.02,Edible Oils
RB06910,6910,Melbourne,Australia,-37.8136,144.9631,Felixstowe,UK,51.9638,1.3511,Bulk,Bulk Service Melbourne - Felixstowe - Alternative 3,Melbourne → Felixstowe | Bulk Alternative 3,Melbourne -> Felixstowe,Indian Ocean,8,2546,3,1326.0,246.84,689.52,2262.36,Feeder + Mainline,Weekly,9628,Available,32406.42,4,Low,Low,78.56,Liquefied Gas
RB06911,6911,Melbourne,Australia,-37.8136,144.9631,Felixstowe,UK,51.9638,1.3511,Bulk,Bulk Service Melbourne - Felixstowe - Alternative 4,Melbourne → Felixstowe | Bulk Alternative 4,Melbourne -> Felixstowe,Indian Ocean,9,2646,4,1352.0,251.68,703.04,2306.72,Feeder + Mainline,Weekly,9628,Available,33041.84,4,Low,Low,80.1,Grain
RB06912,6912,Melbourne,Australia,-37.8136,144.9631,Colombo,Sri Lanka,6.9271,79.8612,Bulk,Bulk Service Melbourne - Colombo - Alternative 3,Melbourne → Colombo | Bulk Alternative 3,Melbourne -> Colombo,Cape Route,10,6164,1,2330.0,304.0,462.0,3096.0,Panamax Container Ship,Daily,20219,Available,86266.0,3,Low,High,66.01,Coal
RB06913,6913,Melbourne,Australia,-37.8136,144.9631,Colombo,Sri Lanka,6.9271,79.8612,Bulk,Bulk Service Melbourne - Colombo - Alternative 4,Melbourne → Colombo | Bulk Alternative 4,Melbourne -> Colombo,Cape Route,12,6264,2,2376.6,310.08,471.24,3157.92,Panamax Container Ship,Daily,20219,Available,87991.32,3,Low,High,67.33,Iron Ore
RB06914,6914,Melbourne,Australia,-37.8136,144.9631,London,UK,51.5074,-0.1278,Bulk,Bulk Service Melbourne - London - Alternative 2,Melbourne → London | Bulk Alternative 2,Melbourne -> London,Direct,14,7482,0,2659.0,387.0,465.0,3511.0,Feeder + Mainline,Daily,16789,Limited,102086.0,2,Moderate,Moderate,76.18,Steel
RB06915,6915,Melbourne,Australia,-37.8136,144.9631,London,UK,51.5074,-0.1278,Bulk,Bulk Service Melbourne - London - Alternative 3,Melbourne → London | Bulk Alternative 3,Melbourne -> London,Direct,15,7582,1,2712.18,394.74,474.3,3581.22,Feeder + Mainline,Daily,16789,Limited,104127.72,2,Moderate,Moderate,77.7,Cement
RB06916,6916,Melbourne,Australia,-37.8136,144.9631,London,UK,51.5074,-0.1278,Bulk,Bulk Service Melbourne - London - Alternative 4,Melbourne → London | Bulk Alternative 4,Melbourne -> London,Direct,16,7682,2,2765.36,402.48,483.6,3651.44,Feeder + Mainline,Daily,16789,Limited,106169.44,2,Moderate,Moderate,79.23,Fertilizer
RB06917,6917,Rotterdam,Netherlands,51.9244,4.4777,Tokyo,Japan,35.6762,139.6503,Bulk,Bulk Service Melbourne - Mumbai - Alternative 1,Melbourne → Mumbai | Bulk Alternative 1,Melbourne -> Mumbai,Direct,12,4556,0,1714.0,246.0,565.0,2525.0,Feeder + Mainline,3 sailings/week,24024,Available,54303.0,2,Elevated,Low,77.46,Petroleum
RB06918,6918,Rotterdam,Netherlands,51.9244,4.4777,Tokyo,Japan,35.6762,139.6503,Bulk,Bulk Service Melbourne - Mumbai - Alternative 2,Melbourne → Mumbai | Bulk Alternative 2,Melbourne -> Mumbai,Direct,13,4656,1,1748.28,250.92,576.3,2575.5,Feeder + Mainline,3 sailings/week,24024,Available,55389.06,2,Elevated,Low,79.01,Chemicals
RB06919,6919,Rotterdam,Netherlands,51.9244,4.4777,Tokyo,Japan,35.6762,139.6503,Bulk,Bulk Service Melbourne - Mumbai - Alternative 3,Melbourne → Mumbai | Bulk Alternative 3,Melbourne -> Mumbai,Direct,14,4756,2,1782.56,255.84,587.6,2626.0,Feeder + Mainline,3 sailings/week,24024,Available,56475.12,2,Elevated,Low,80.56,Edible Oils
RB06920,6920,Rotterdam,Netherlands,51.9244,4.4777,Tokyo,Japan,35.6762,139.6503,Bulk,Bulk Service Melbourne - Mumbai - Alternative 4,Melbourne → Mumbai | Bulk Alternative 4,Melbourne -> Mumbai,Direct,15,4856,3,1816.84,260.76,598.9,2676.5,Feeder + Mainline,3 sailings/week,24024,Available,57561.18,2,Elevated,Low,82.11,Liquefied Gas
RB06921,6921,Melbourne,Australia,-37.8136,144.9631,Chennai,India,13.0827,80.2707,Bulk,Bulk Service Melbourne - Chennai - Alternative 3,Melbourne → Chennai | Bulk Alternative 3,Melbourne -> Chennai,Panama Canal,10,6062,2,2663.0,520.0,608.0,3791.0,Panamax Container Ship,Weekly,13002,Available,86806.0,4,Elevated,Moderate,66.99,Grain
RB06922,6922,Melbourne,Australia,-37.8136,144.9631,Chennai,India,13.0827,80.2707,Bulk,Bulk Service Melbourne - Chennai - Alternative 4,Melbourne → Chennai | Bulk Alternative 4,Melbourne -> Chennai,Panama Canal,10,6162,2,2716.26,530.4,620.16,3866.82,Panamax Container Ship,Weekly,13002,Available,88542.12,4,Elevated,Moderate,68.33,Coal
RB06923,6923,Melbourne,Australia,-37.8136,144.9631,Piraeus,Greece,37.9838,23.7275,Bulk,Bulk Service Melbourne - Piraeus - Alternative 2,Melbourne → Piraeus | Bulk Alternative 2,Melbourne -> Piraeus,Gulf Hub,14,6264,2,2783.0,343.0,433.0,3559.0,Feeder + Mainline,3 sailings/week,21235,Available,73415.0,4,Low,High,66.83,Iron Ore
RB06924,6924,Melbourne,Australia,-37.8136,144.9631,Piraeus,Greece,37.9838,23.7275,Bulk,Bulk Service Melbourne - Piraeus - Alternative 3,Melbourne → Piraeus | Bulk Alternative 3,Melbourne -> Piraeus,Gulf Hub,15,6364,3,2838.66,349.86,441.66,3630.18,Feeder + Mainline,3 sailings/week,21235,Available,74883.3,4,Low,High,68.17,Steel
RB06925,6925,Melbourne,Australia,-37.8136,144.9631,Piraeus,Greece,37.9838,23.7275,Bulk,Bulk Service Melbourne - Piraeus - Alternative 4,Melbourne → Piraeus | Bulk Alternative 4,Melbourne -> Piraeus,Gulf Hub,16,6464,4,2894.32,356.72,450.32,3701.36,Feeder + Mainline,3 sailings/week,21235,Available,76351.6,4,Low,High,69.5,Cement
RB06926,6926,Melbourne,Australia,-37.8136,144.9631,Dar es Salaam,Tanzania,-6.7924,39.2083,Bulk,Bulk Service Melbourne - Dar es Salaam - Alternative 2,Melbourne → Dar es Salaam | Bulk Alternative 2,Melbourne -> Dar es Salaam,Direct,15,6641,0,2014.0,346.0,482.0,2842.0,Post-Panamax Container Ship,3 sailings/week,21374,Available,97379.0,2,Low,Low,76.69,Fertilizer
RB06927,6927,Melbourne,Australia,-37.8136,144.9631,Dar es Salaam,Tanzania,-6.7924,39.2083,Bulk,Bulk Service Melbourne - Dar es Salaam - Alternative 3,Melbourne → Dar es Salaam | Bulk Alternative 3,Melbourne -> Dar es Salaam,Direct,16,6741,1,2054.28,352.92,491.64,2898.84,Post-Panamax Container Ship,3 sailings/week,21374,Available,99326.58,2,Low,Low,78.22,Petroleum
RB06928,6928,Melbourne,Australia,-37.8136,144.9631,Dar es Salaam,Tanzania,-6.7924,39.2083,Bulk,Bulk Service Melbourne - Dar es Salaam - Alternative 4,Melbourne → Dar es Salaam | Bulk Alternative 4,Melbourne -> Dar es Salaam,Direct,17,6841,2,2094.56,359.84,501.28,2955.68,Post-Panamax Container Ship,3 sailings/week,21374,Available,101274.16,2,Low,Low,79.76,Chemicals
RB06929,6929,Melbourne,Australia,-37.8136,144.9631,Jebel Ali,UAE,24.9857,55.0273,Bulk,Bulk Service Melbourne - Jebel Ali - Alternative 4,Melbourne → Jebel Ali | Bulk Alternative 4,Melbourne -> Jebel Ali,Panama Canal,20,9507,2,3844.0,577.0,567.0,4988.0,Feeder + Mainline,Weekly,22046,Available,142976.0,4,Elevated,Low,52.15,Edible Oils
RB06930,6930,Durban,South Africa,-29.8587,31.0218,Felixstowe,UK,51.9638,1.3511,Bulk,Bulk Service Melbourne - Tokyo - Alternative 1,Melbourne → Tokyo | Bulk Alternative 1,Melbourne -> Tokyo,Panama Canal,6,3898,1,1688.0,217.0,525.0,2430.0,Post-Panamax Container Ship,Every 2 days,24160,Available,49500.0,3,Low,Moderate,82.75,Liquefied Gas
RB06931,6931,Durban,South Africa,-29.8587,31.0218,Felixstowe,UK,51.9638,1.3511,Bulk,Bulk Service Melbourne - Tokyo - Alternative 2,Melbourne → Tokyo | Bulk Alternative 2,Melbourne -> Tokyo,Panama Canal,7,3998,2,1721.76,221.34,535.5,2478.6,Post-Panamax Container Ship,Every 2 days,24160,Available,50490.0,3,Low,Moderate,84.41,Grain
RB06932,6932,Durban,South Africa,-29.8587,31.0218,Felixstowe,UK,51.9638,1.3511,Bulk,Bulk Service Melbourne - Tokyo - Alternative 3,Melbourne → Tokyo | Bulk Alternative 3,Melbourne -> Tokyo,Panama Canal,8,4098,3,1755.52,225.68,546.0,2527.2,Post-Panamax Container Ship,Every 2 days,24160,Available,51480.0,3,Low,Moderate,86.06,Coal
RB06933,6933,Durban,South Africa,-29.8587,31.0218,Felixstowe,UK,51.9638,1.3511,Bulk,Bulk Service Melbourne - Tokyo - Alternative 4,Melbourne → Tokyo | Bulk Alternative 4,Melbourne -> Tokyo,Panama Canal,9,4198,4,1789.28,230.02,556.5,2575.8,Post-Panamax Container Ship,Every 2 days,24160,Available,52470.0,3,Low,Moderate,87.72,Iron Ore
RB06934,6934,Melbourne,Australia,-37.8136,144.9631,Sydney,Australia,-33.8688,151.2093,Bulk,Bulk Service Melbourne - Sydney - Alternative 2,Melbourne → Sydney | Bulk Alternative 2,Melbourne -> Sydney,Malacca Strait,4,3994,1,1695.0,205.0,569.0,2469.0,Post-Panamax Container Ship,Daily,25865,Available,53506.0,3,Moderate,Moderate,80.12,Steel
RB06935,6935,Melbourne,Australia,-37.8136,144.9631,Sydney,Australia,-33.8688,151.2093,Bulk,Bulk Service Melbourne - Sydney - Alternative 3,Melbourne → Sydney | Bulk Alternative 3,Melbourne -> Sydney,Malacca Strait,5,4094,2,1728.9,209.1,580.38,2518.38,Post-Panamax Container Ship,Daily,25865,Available,54576.12,3,Moderate,Moderate,81.72,Cement
RB06936,6936,Melbourne,Australia,-37.8136,144.9631,Sydney,Australia,-33.8688,151.2093,Bulk,Bulk Service Melbourne - Sydney - Alternative 4,Melbourne → Sydney | Bulk Alternative 4,Melbourne -> Sydney,Malacca Strait,6,4194,3,1762.8,213.2,591.76,2567.76,Post-Panamax Container Ship,Daily,25865,Available,55646.24,3,Moderate,Moderate,83.32,Fertilizer
RB06937,6937,Melbourne,Australia,-37.8136,144.9631,New York,USA,40.7128,-74.006,Bulk,Bulk Service Melbourne - New York - Alternative 4,Melbourne → New York | Bulk Alternative 4,Melbourne -> New York,Panama Canal,9,4643,1,2019.0,272.0,490.0,2781.0,Container Ship,Weekly,17684,Available,61591.0,3,Elevated,High,74.04,Petroleum
RB06938,6938,New York,USA,40.7128,-74.006,Valencia,Spain,39.4699,-0.3763,Bulk,Bulk Service Melbourne - Los Angeles - Alternative 1,Melbourne → Los Angeles | Bulk Alternative 1,Melbourne -> Los Angeles,Direct Pacific,19,10100,2,3978.0,494.0,496.0,4968.0,Feeder + Mainline,Every 2 days,16997,Limited,155708.0,4,Moderate,High,56.07,Chemicals
RB06939,6939,New York,USA,40.7128,-74.006,Valencia,Spain,39.4699,-0.3763,Bulk,Bulk Service Melbourne - Los Angeles - Alternative 2,Melbourne → Los Angeles | Bulk Alternative 2,Melbourne -> Los Angeles,Direct Pacific,20,10200,3,4057.56,503.88,505.92,5067.36,Feeder + Mainline,Every 2 days,16997,Limited,158822.16,4,Moderate,High,57.19,Edible Oils
RB06940,6940,New York,USA,40.7128,-74.006,Valencia,Spain,39.4699,-0.3763,Bulk,Bulk Service Melbourne - Los Angeles - Alternative 3,Melbourne → Los Angeles | Bulk Alternative 3,Melbourne -> Los Angeles,Direct Pacific,21,10300,4,4137.12,513.76,515.84,5166.72,Feeder + Mainline,Every 2 days,16997,Limited,161936.32,4,Moderate,High,58.31,Liquefied Gas
RB06941,6941,New York,USA,40.7128,-74.006,Valencia,Spain,39.4699,-0.3763,Bulk,Bulk Service Melbourne - Los Angeles - Alternative 4,Melbourne → Los Angeles | Bulk Alternative 4,Melbourne -> Los Angeles,Direct Pacific,22,10400,5,4216.68,523.64,525.76,5266.08,Feeder + Mainline,Every 2 days,16997,Limited,165050.48,4,Moderate,High,59.43,Grain
RB06942,6942,Durban,South Africa,-29.8587,31.0218,Kochi,India,9.9312,76.2673,Bulk,Bulk Service Durban - Kochi - Alternative 3,Durban → Kochi | Bulk Alternative 3,Durban -> Kochi,Panama Canal,6,3170,2,1363.0,210.0,401.0,1974.0,Panamax Container Ship,3 sailings/week,16451,Limited,46212.0,3,Moderate,Low,76.23,Coal
RB06943,6943,Durban,South Africa,-29.8587,31.0218,Kochi,India,9.9312,76.2673,Bulk,Bulk Service Durban - Kochi - Alternative 4,Durban → Kochi | Bulk Alternative 4,Durban -> Kochi,Panama Canal,7,3270,2,1390.26,214.2,409.02,2013.48,Panamax Container Ship,3 sailings/week,16451,Limited,47136.24,3,Moderate,Low,77.75,Iron Ore
